id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ICT1	2	0.46538	0.46456	0.77124	1173	0	-0.99558	0.92773	0.92742	0.957491	2260	0	-0.99558
COX11	2	0.46538	0.46456	0.77124	1174	0	-0.49335	0.45819	0.4572	0.767594	1123	0	-0.49335
ZFYVE27	2	0.46538	0.46456	0.77124	1175	0	-0.99558	0.92773	0.92742	0.957491	2257	0	-0.99558
ACTR8	2	0.46538	0.46456	0.77124	1176	0	-0.99558	0.92773	0.92742	0.957491	2262	0	-0.99558
OTOF	2	0.46538	0.46456	0.77124	1177	0	-0.49335	0.45819	0.4572	0.767594	1105	0	-0.49335
VCAM1	2	0.46538	0.46456	0.77124	1178	0	-0.49335	0.45819	0.4572	0.767594	1176	0	-0.49335
KAZN	2	0.46538	0.46456	0.77124	1179	0	-0.49335	0.45819	0.4572	0.767594	1165	0	-0.49335
MSH4	2	0.46538	0.46456	0.77124	1180	0	-0.99558	0.92773	0.92742	0.957491	2263	0	-0.99558
TTC9C	2	0.46538	0.46456	0.77124	1181	0	-0.49335	0.45819	0.4572	0.767594	1155	0	-0.49335
TPSG1	2	0.46538	0.46456	0.77124	1182	0	-0.49335	0.45819	0.4572	0.767594	1130	0	-0.49335
CNBP	2	0.46538	0.46456	0.77124	1183	0	-0.49335	0.45819	0.4572	0.767594	1164	0	-0.49335
DNAH9	2	0.46538	0.46456	0.77124	1184	0	-0.49335	0.45819	0.4572	0.767594	1193	0	-0.49335
OPRM1	2	0.46538	0.46456	0.77124	1185	0	-0.99558	0.92773	0.92742	0.957491	2265	0	-0.99558
CWH43	2	0.46538	0.46456	0.77124	1186	0	-0.49335	0.45819	0.4572	0.767594	1107	0	-0.49335
SH2D3C	2	0.46538	0.46456	0.77124	1187	0	-0.99558	0.92773	0.92742	0.957491	2255	0	-0.99558
ZNF772	2	0.46538	0.46456	0.77124	1188	0	-0.49335	0.45819	0.4572	0.767594	1127	0	-0.49335
FAM195B	2	0.46538	0.46456	0.77124	1189	0	-0.99558	0.92773	0.92742	0.957491	2268	0	-0.99558
PPP1R13B	2	0.46538	0.46456	0.77124	1190	0	-0.20013	0.0396	0.039568	0.568423	74	0	-0.20013
MCRS1	2	0.46538	0.46456	0.77124	1191	0	-0.49335	0.45819	0.4572	0.767594	1211	0	-0.49335
TP73	2	0.46538	0.46456	0.77124	1192	0	-0.49335	0.45819	0.4572	0.767594	1190	0	-0.49335
NINJ1	2	0.46538	0.46456	0.77124	1193	0	-0.49335	0.45819	0.4572	0.767594	1207	0	-0.49335
CEP41	2	0.46538	0.46456	0.77124	1194	0	-0.49335	0.45819	0.4572	0.767594	1154	0	-0.49335
SEMA6D	2	0.46538	0.46456	0.77124	1195	0	-0.49335	0.45819	0.4572	0.767594	1129	0	-0.49335
CLCN7	2	0.46538	0.46456	0.77124	1196	0	-0.99558	0.92773	0.92742	0.957491	2277	0	-0.99558
DLGAP5	2	0.46538	0.46456	0.77124	1197	0	-0.49335	0.45819	0.4572	0.767594	1125	0	-0.49335
NIT1	2	0.46538	0.46456	0.77124	1198	0	-0.49335	0.45819	0.4572	0.767594	1167	0	-0.49335
CPO	2	0.46538	0.46456	0.77124	1199	0	-0.99558	0.92773	0.92742	0.957491	2276	0	-0.99558
DRGX	2	0.46538	0.46456	0.77124	1200	0	-0.99558	0.92773	0.92742	0.957491	2279	0	-0.99558
IL2RA	2	0.46538	0.46456	0.77124	1201	0	-0.99558	0.92773	0.92742	0.957491	2280	0	-0.99558
MAP3K7	2	0.46538	0.46456	0.77124	1202	0	-0.99558	0.92773	0.92742	0.957491	2281	0	-0.99558
CDKL5	2	0.46538	0.46456	0.77124	1203	0	-0.49335	0.45819	0.4572	0.767594	1102	0	-0.49335
PIP5KL1	2	0.46538	0.46456	0.77124	1204	0	-0.99558	0.92773	0.92742	0.957491	2274	0	-0.99558
LRRFIP2	2	0.46538	0.46456	0.77124	1205	0	-0.49335	0.45819	0.4572	0.767594	1148	0	-0.49335
SOX30	2	0.46538	0.46456	0.77124	1206	0	-0.99558	0.92773	0.92742	0.957491	2282	0	-0.99558
CRMP1	2	0.46538	0.46456	0.77124	1207	0	-0.49335	0.45819	0.4572	0.767594	1191	0	-0.49335
FANCC	2	0.46538	0.46456	0.77124	1208	0	-0.49335	0.45819	0.4572	0.767594	1101	0	-0.49335
SGPP2	2	0.46538	0.46456	0.77124	1209	0	-0.49335	0.45819	0.4572	0.767594	1163	0	-0.49335
PUF60	2	0.46538	0.46456	0.77124	1210	0	-0.49335	0.45819	0.4572	0.767594	1108	0	-0.49335
PSMB9	2	0.46538	0.46456	0.77124	1211	0	-0.49335	0.45819	0.4572	0.767594	1121	0	-0.49335
ZPBP	2	0.46538	0.46456	0.77124	1212	0	-0.49335	0.45819	0.4572	0.767594	1113	0	-0.49335
LOX	2	0.46538	0.46456	0.77124	1213	0	-0.49335	0.45819	0.4572	0.767594	1120	0	-0.49335
LRRC71	2	0.46538	0.46456	0.77124	1214	0	-0.49335	0.45819	0.4572	0.767594	1203	0	-0.49335
ARHGAP30	2	0.46538	0.46456	0.77124	1215	0	-0.99558	0.92773	0.92742	0.957491	2256	0	-0.99558
MXD3	2	0.46538	0.46456	0.77124	1216	0	-0.20013	0.0396	0.039568	0.568423	77	0	-0.20013
VCAN	2	0.46538	0.46456	0.77124	1217	0	-0.49335	0.45819	0.4572	0.767594	1200	0	-0.49335
DAXX	2	0.46538	0.46456	0.77124	1218	0	-0.99558	0.92773	0.92742	0.957491	2275	0	-0.99558
SLC35B3	2	0.46538	0.46456	0.77124	1219	0	-0.49335	0.45819	0.4572	0.767594	1168	0	-0.49335
TCF4	2	0.46538	0.46456	0.77124	1220	0	-0.99558	0.92773	0.92742	0.957491	2253	0	-0.99558
RASSF4	2	0.46538	0.46456	0.77124	1221	0	-0.49335	0.45819	0.4572	0.767594	1153	0	-0.49335
TRPM3	2	0.46538	0.46456	0.77124	1222	0	-0.49335	0.45819	0.4572	0.767594	1118	0	-0.49335
VWA5A	2	0.46538	0.46456	0.77124	1223	0	-0.99558	0.92773	0.92742	0.957491	2278	0	-0.99558
CD37	2	0.46538	0.46456	0.77124	1224	0	-0.49335	0.45819	0.4572	0.767594	1205	0	-0.49335
MAGI3	2	0.46538	0.46456	0.77124	1225	0	-0.49335	0.45819	0.4572	0.767594	1145	0	-0.49335
ST3GAL3	3	0.6091	0.61018	0.77124	1226	0	-0.99558	0.60118	0.60209	0.767594	1217	0	-0.99558
ZNF655	3	0.6091	0.61018	0.77124	1227	0	-0.99558	0.60118	0.60209	0.767594	1218	0	-0.99558
AARSD1	3	0.6091	0.61018	0.77124	1228	0	-0.99558	0.60118	0.60209	0.767594	1216	0	-0.99558
ZMYM3	3	0.6091	0.61018	0.77124	1229	0	-0.99558	0.60118	0.60209	0.767594	1223	0	-0.99558
CDC42SE2	3	0.6091	0.61018	0.77124	1230	0	-0.99558	0.60118	0.60209	0.767594	1220	0	-0.99558
ITM2A	3	0.6091	0.61018	0.77124	1231	0	0.0088814	0.60118	0.60209	0.767594	1221	0	0.0088814
DEFB119	3	0.6091	0.61018	0.77124	1232	0	-0.99558	0.60118	0.60209	0.767594	1219	0	-0.99558
OGG1	3	0.6091	0.61018	0.77124	1233	0	-0.99558	0.60118	0.60209	0.767594	1222	0	-0.99558
PAX3	4	0.71418	0.71301	0.77124	1234	0	-0.99558	0.70644	0.7053	0.767594	1224	0	-0.99558
ZMAT5	1	0.73608	0.73621	0.77124	1235	0	0.0088814	0.26392	0.26346	0.568423	88	0	0.0088814
NDUFS1	1	0.73608	0.73621	0.77124	1236	0	0.0088814	0.26392	0.26346	0.568423	111	0	0.0088814
HRAS	1	0.73608	0.73621	0.77124	1237	0	0.0088814	0.26392	0.26346	0.568423	134	0	0.0088814
APC	1	0.73608	0.73621	0.77124	1238	0	0.0088814	0.26392	0.26346	0.568423	89	0	0.0088814
CCNC	1	0.73608	0.73621	0.77124	1239	0	0.0088814	0.26392	0.26346	0.568423	92	0	0.0088814
STUB1	1	0.73608	0.73621	0.77124	1240	0	0.0088814	0.26392	0.26346	0.568423	87	0	0.0088814
DCAF8	1	0.73608	0.73621	0.77124	1241	0	0.0088814	0.26392	0.26346	0.568423	86	0	0.0088814
GPR126	1	0.73608	0.73621	0.77124	1242	0	0.0088814	0.26392	0.26346	0.568423	133	0	0.0088814
MGA	1	0.73608	0.73621	0.77124	1243	0	0.0088814	0.26392	0.26346	0.568423	129	0	0.0088814
ESD	1	0.73608	0.73621	0.77124	1244	0	0.0088814	0.26392	0.26346	0.568423	132	0	0.0088814
ZNF684	1	0.73608	0.73621	0.77124	1245	0	0.0088814	0.26392	0.26346	0.568423	131	0	0.0088814
PPM1B	1	0.73608	0.73621	0.77124	1246	0	0.0088814	0.26392	0.26346	0.568423	450	0	0.0088814
SPRTN	1	0.73608	0.73621	0.77124	1247	0	0.0088814	0.26392	0.26346	0.568423	136	0	0.0088814
ADH4	1	0.73608	0.73621	0.77124	1248	0	0.0088814	0.26392	0.26346	0.568423	135	0	0.0088814
ARID1B	1	0.73608	0.73621	0.77124	1249	0	0.0088814	0.26392	0.26346	0.568423	130	0	0.0088814
FAM83C	1	0.73608	0.73621	0.77124	1250	0	0.0088814	0.26392	0.26346	0.568423	93	0	0.0088814
ABHD1	1	0.73608	0.73621	0.77124	1251	0	0.0088814	0.26392	0.26346	0.568423	83	0	0.0088814
ITM2C	1	0.73608	0.73621	0.77124	1252	0	0.0088814	0.26392	0.26346	0.568423	473	0	0.0088814
SLC25A18	1	0.73608	0.73621	0.77124	1253	0	0.0088814	0.26392	0.26346	0.568423	82	0	0.0088814
RAB33A	1	0.73608	0.73621	0.77124	1254	0	0.0088814	0.26392	0.26346	0.568423	94	0	0.0088814
OR4D5	1	0.73608	0.73621	0.77124	1255	0	0.0088814	0.26392	0.26346	0.568423	103	0	0.0088814
TCTN3	1	0.73608	0.73621	0.77124	1256	0	0.0088814	0.26392	0.26346	0.568423	106	0	0.0088814
MYCL1	1	0.73608	0.73621	0.77124	1257	0	0.0088814	0.26392	0.26346	0.568423	105	0	0.0088814
RP11-173D9.3	1	0.73608	0.73621	0.77124	1258	0	0.0088814	0.26392	0.26346	0.568423	85	0	0.0088814
FAHD2A	1	0.73608	0.73621	0.77124	1259	0	0.0088814	0.26392	0.26346	0.568423	80	0	0.0088814
ZNF233	1	0.73608	0.73621	0.77124	1260	0	0.0088814	0.26392	0.26346	0.568423	91	0	0.0088814
NUDT17	1	0.73608	0.73621	0.77124	1261	0	0.0088814	0.26392	0.26346	0.568423	90	0	0.0088814
JDP2	1	0.73608	0.73621	0.77124	1262	0	0.0088814	0.26392	0.26346	0.568423	81	0	0.0088814
SCMH1	1	0.73608	0.73621	0.77124	1263	0	0.0088814	0.26392	0.26346	0.568423	84	0	0.0088814
PSEN1	1	0.73608	0.73621	0.77124	1264	0	0.0088814	0.26392	0.26346	0.568423	79	0	0.0088814
NXF1	1	0.73608	0.73621	0.77124	1265	0	0.0088814	0.26392	0.26346	0.568423	78	0	0.0088814
PIM1	1	0.73608	0.73621	0.77124	1266	0	0.0088814	0.26392	0.26346	0.568423	142	0	0.0088814
CCDC125	1	0.73608	0.73621	0.77124	1267	0	0.0088814	0.26392	0.26346	0.568423	121	0	0.0088814
GNG3	1	0.73608	0.73621	0.77124	1268	0	0.0088814	0.26392	0.26346	0.568423	120	0	0.0088814
NR1H3	1	0.73608	0.73621	0.77124	1269	0	0.0088814	0.26392	0.26346	0.568423	123	0	0.0088814
C22orf42	1	0.73608	0.73621	0.77124	1270	0	0.0088814	0.26392	0.26346	0.568423	126	0	0.0088814
MORN3	1	0.73608	0.73621	0.77124	1271	0	0.0088814	0.26392	0.26346	0.568423	125	0	0.0088814
ZNF774	1	0.73608	0.73621	0.77124	1272	0	0.0088814	0.26392	0.26346	0.568423	124	0	0.0088814
NTNG1	1	0.73608	0.73621	0.77124	1273	0	0.0088814	0.26392	0.26346	0.568423	127	0	0.0088814
EGFR	1	0.73608	0.73621	0.77124	1274	0	0.0088814	0.26392	0.26346	0.568423	122	0	0.0088814
AES	1	0.73608	0.73621	0.77124	1275	0	0.0088814	0.26392	0.26346	0.568423	427	0	0.0088814
CDC34	1	0.73608	0.73621	0.77124	1276	0	0.0088814	0.26392	0.26346	0.568423	305	0	0.0088814
TAB1	1	0.73608	0.73621	0.77124	1277	0	0.0088814	0.26392	0.26346	0.568423	300	0	0.0088814
GPR35	1	0.73608	0.73621	0.77124	1278	0	0.0088814	0.26392	0.26346	0.568423	306	0	0.0088814
ALPK1	1	0.73608	0.73621	0.77124	1279	0	0.0088814	0.26392	0.26346	0.568423	213	0	0.0088814
PLEKHF2	1	0.73608	0.73621	0.77124	1280	0	0.0088814	0.26392	0.26346	0.568423	304	0	0.0088814
C19orf44	1	0.73608	0.73621	0.77124	1281	0	0.0088814	0.26392	0.26346	0.568423	303	0	0.0088814
TET2	1	0.73608	0.73621	0.77124	1282	0	0.0088814	0.26392	0.26346	0.568423	114	0	0.0088814
MLF1	1	0.73608	0.73621	0.77124	1283	0	0.0088814	0.26392	0.26346	0.568423	137	0	0.0088814
PHF14	1	0.73608	0.73621	0.77124	1284	0	0.0088814	0.26392	0.26346	0.568423	140	0	0.0088814
SAMSN1	1	0.73608	0.73621	0.77124	1285	0	0.0088814	0.26392	0.26346	0.568423	139	0	0.0088814
CACNB4	1	0.73608	0.73621	0.77124	1286	0	0.0088814	0.26392	0.26346	0.568423	138	0	0.0088814
ABCC10	1	0.73608	0.73621	0.77124	1287	0	0.0088814	0.26392	0.26346	0.568423	141	0	0.0088814
ASIC5	1	0.73608	0.73621	0.77124	1288	0	0.0088814	0.26392	0.26346	0.568423	144	0	0.0088814
ZNF496	1	0.73608	0.73621	0.77124	1289	0	0.0088814	0.26392	0.26346	0.568423	143	0	0.0088814
TMCO1	1	0.73608	0.73621	0.77124	1290	0	0.0088814	0.26392	0.26346	0.568423	128	0	0.0088814
ZNF75D	1	0.73608	0.73621	0.77124	1291	0	0.0088814	0.26392	0.26346	0.568423	113	0	0.0088814
ZNF410	1	0.73608	0.73621	0.77124	1292	0	0.0088814	0.26392	0.26346	0.568423	112	0	0.0088814
EMC6	1	0.73608	0.73621	0.77124	1293	0	0.0088814	0.26392	0.26346	0.568423	115	0	0.0088814
PITX2	1	0.73608	0.73621	0.77124	1294	0	0.0088814	0.26392	0.26346	0.568423	118	0	0.0088814
ZNF330	1	0.73608	0.73621	0.77124	1295	0	0.0088814	0.26392	0.26346	0.568423	117	0	0.0088814
C11orf45	1	0.73608	0.73621	0.77124	1296	0	0.0088814	0.26392	0.26346	0.568423	116	0	0.0088814
AKAP13	1	0.73608	0.73621	0.77124	1297	0	0.0088814	0.26392	0.26346	0.568423	119	0	0.0088814
BET1	1	0.73608	0.73621	0.77124	1298	0	0.0088814	0.26392	0.26346	0.568423	197	0	0.0088814
CREBRF	1	0.73608	0.73621	0.77124	1299	0	0.0088814	0.26392	0.26346	0.568423	200	0	0.0088814
FNBP1L	1	0.73608	0.73621	0.77124	1300	0	0.0088814	0.26392	0.26346	0.568423	199	0	0.0088814
SCRN2	1	0.73608	0.73621	0.77124	1301	0	0.0088814	0.26392	0.26346	0.568423	198	0	0.0088814
SLC25A1	1	0.73608	0.73621	0.77124	1302	0	0.0088814	0.26392	0.26346	0.568423	201	0	0.0088814
SURF2	1	0.73608	0.73621	0.77124	1303	0	0.0088814	0.26392	0.26346	0.568423	204	0	0.0088814
LIPN	1	0.73608	0.73621	0.77124	1304	0	0.0088814	0.26392	0.26346	0.568423	203	0	0.0088814
ZFHX3	1	0.73608	0.73621	0.77124	1305	0	0.0088814	0.26392	0.26346	0.568423	210	0	0.0088814
CST11	1	0.73608	0.73621	0.77124	1306	0	0.0088814	0.26392	0.26346	0.568423	205	0	0.0088814
NTF3	1	0.73608	0.73621	0.77124	1307	0	0.0088814	0.26392	0.26346	0.568423	208	0	0.0088814
CT62	1	0.73608	0.73621	0.77124	1308	0	0.0088814	0.26392	0.26346	0.568423	472	0	0.0088814
GRB14	1	0.73608	0.73621	0.77124	1309	0	0.0088814	0.26392	0.26346	0.568423	206	0	0.0088814
AK2	1	0.73608	0.73621	0.77124	1310	0	0.0088814	0.26392	0.26346	0.568423	209	0	0.0088814
CTNNA1	1	0.73608	0.73621	0.77124	1311	0	0.0088814	0.26392	0.26346	0.568423	212	0	0.0088814
SHISA4	1	0.73608	0.73621	0.77124	1312	0	0.0088814	0.26392	0.26346	0.568423	211	0	0.0088814
MLNR	1	0.73608	0.73621	0.77124	1313	0	0.0088814	0.26392	0.26346	0.568423	202	0	0.0088814
REG4	1	0.73608	0.73621	0.77124	1314	0	0.0088814	0.26392	0.26346	0.568423	148	0	0.0088814
CDC27	1	0.73608	0.73621	0.77124	1315	0	0.0088814	0.26392	0.26346	0.568423	159	0	0.0088814
ATP7A	1	0.73608	0.73621	0.77124	1316	0	0.0088814	0.26392	0.26346	0.568423	158	0	0.0088814
FAP	1	0.73608	0.73621	0.77124	1317	0	0.0088814	0.26392	0.26346	0.568423	149	0	0.0088814
SLC6A4	1	0.73608	0.73621	0.77124	1318	0	0.0088814	0.26392	0.26346	0.568423	152	0	0.0088814
PKP2	1	0.73608	0.73621	0.77124	1319	0	0.0088814	0.26392	0.26346	0.568423	147	0	0.0088814
ZNF138	1	0.73608	0.73621	0.77124	1320	0	0.0088814	0.26392	0.26346	0.568423	146	0	0.0088814
ADC	1	0.73608	0.73621	0.77124	1321	0	0.0088814	0.26392	0.26346	0.568423	161	0	0.0088814
CROT	1	0.73608	0.73621	0.77124	1322	0	0.0088814	0.26392	0.26346	0.568423	475	0	0.0088814
SPARCL1	1	0.73608	0.73621	0.77124	1323	0	0.0088814	0.26392	0.26346	0.568423	156	0	0.0088814
LRRC31	1	0.73608	0.73621	0.77124	1324	0	0.0088814	0.26392	0.26346	0.568423	179	0	0.0088814
LOXL3	1	0.73608	0.73621	0.77124	1325	0	0.0088814	0.26392	0.26346	0.568423	157	0	0.0088814
GBA2	1	0.73608	0.73621	0.77124	1326	0	0.0088814	0.26392	0.26346	0.568423	160	0	0.0088814
CLUL1	1	0.73608	0.73621	0.77124	1327	0	0.0088814	0.26392	0.26346	0.568423	155	0	0.0088814
ABCA12	1	0.73608	0.73621	0.77124	1328	0	0.0088814	0.26392	0.26346	0.568423	154	0	0.0088814
ABCG8	1	0.73608	0.73621	0.77124	1329	0	0.0088814	0.26392	0.26346	0.568423	207	0	0.0088814
STMN2	1	0.73608	0.73621	0.77124	1330	0	0.0088814	0.26392	0.26346	0.568423	102	0	0.0088814
PDE1C	1	0.73608	0.73621	0.77124	1331	0	0.0088814	0.26392	0.26346	0.568423	101	0	0.0088814
HHIP	1	0.73608	0.73621	0.77124	1332	0	0.0088814	0.26392	0.26346	0.568423	96	0	0.0088814
SH3BP5	1	0.73608	0.73621	0.77124	1333	0	0.0088814	0.26392	0.26346	0.568423	99	0	0.0088814
POLR1D	1	0.73608	0.73621	0.77124	1334	0	0.0088814	0.26392	0.26346	0.568423	190	0	0.0088814
MMD2	1	0.73608	0.73621	0.77124	1335	0	0.0088814	0.26392	0.26346	0.568423	145	0	0.0088814
MYB	1	0.73608	0.73621	0.77124	1336	0	0.0088814	0.26392	0.26346	0.568423	100	0	0.0088814
RPP25	1	0.73608	0.73621	0.77124	1337	0	0.0088814	0.26392	0.26346	0.568423	95	0	0.0088814
PRKCZ	1	0.73608	0.73621	0.77124	1338	0	0.0088814	0.26392	0.26346	0.568423	110	0	0.0088814
RRM2	1	0.73608	0.73621	0.77124	1339	0	0.0088814	0.26392	0.26346	0.568423	109	0	0.0088814
ZP2	1	0.73608	0.73621	0.77124	1340	0	0.0088814	0.26392	0.26346	0.568423	104	0	0.0088814
CMTM1	1	0.73608	0.73621	0.77124	1341	0	0.0088814	0.26392	0.26346	0.568423	107	0	0.0088814
ANKH	1	0.73608	0.73621	0.77124	1342	0	0.0088814	0.26392	0.26346	0.568423	98	0	0.0088814
VSIG1	1	0.73608	0.73621	0.77124	1343	0	0.0088814	0.26392	0.26346	0.568423	97	0	0.0088814
CSPP1	1	0.73608	0.73621	0.77124	1344	0	0.0088814	0.26392	0.26346	0.568423	108	0	0.0088814
IGSF1	1	0.73608	0.73621	0.77124	1345	0	0.0088814	0.26392	0.26346	0.568423	191	0	0.0088814
LAPTM4A	1	0.73608	0.73621	0.77124	1346	0	0.0088814	0.26392	0.26346	0.568423	186	0	0.0088814
FBXL6	1	0.73608	0.73621	0.77124	1347	0	0.0088814	0.26392	0.26346	0.568423	181	0	0.0088814
RBM22	1	0.73608	0.73621	0.77124	1348	0	0.0088814	0.26392	0.26346	0.568423	180	0	0.0088814
4-Sep	1	0.73608	0.73621	0.77124	1349	0	0.0088814	0.26392	0.26346	0.568423	187	0	0.0088814
HRH4	1	0.73608	0.73621	0.77124	1350	0	0.0088814	0.26392	0.26346	0.568423	196	0	0.0088814
HCRT	1	0.73608	0.73621	0.77124	1351	0	0.0088814	0.26392	0.26346	0.568423	185	0	0.0088814
GAPDH	1	0.73608	0.73621	0.77124	1352	0	0.0088814	0.26392	0.26346	0.568423	184	0	0.0088814
TFAP2A	1	0.73608	0.73621	0.77124	1353	0	0.0088814	0.26392	0.26346	0.568423	183	0	0.0088814
PRSS22	1	0.73608	0.73621	0.77124	1354	0	0.0088814	0.26392	0.26346	0.568423	194	0	0.0088814
SMAD3	1	0.73608	0.73621	0.77124	1355	0	0.0088814	0.26392	0.26346	0.568423	189	0	0.0088814
TSKU	1	0.73608	0.73621	0.77124	1356	0	0.0088814	0.26392	0.26346	0.568423	188	0	0.0088814
CLIC1	1	0.73608	0.73621	0.77124	1357	0	0.0088814	0.26392	0.26346	0.568423	195	0	0.0088814
NPEPL1	1	0.73608	0.73621	0.77124	1358	0	0.0088814	0.26392	0.26346	0.568423	182	0	0.0088814
PLEKHO2	1	0.73608	0.73621	0.77124	1359	0	0.0088814	0.26392	0.26346	0.568423	193	0	0.0088814
USP38	1	0.73608	0.73621	0.77124	1360	0	0.0088814	0.26392	0.26346	0.568423	192	0	0.0088814
SETMAR	1	0.73608	0.73621	0.77124	1361	0	0.0088814	0.26392	0.26346	0.568423	299	0	0.0088814
EYA4	1	0.73608	0.73621	0.77124	1362	0	0.0088814	0.26392	0.26346	0.568423	219	0	0.0088814
NICN1	1	0.73608	0.73621	0.77124	1363	0	0.0088814	0.26392	0.26346	0.568423	432	0	0.0088814
P2RX5	1	0.73608	0.73621	0.77124	1364	0	0.0088814	0.26392	0.26346	0.568423	218	0	0.0088814
PDGFRL	1	0.73608	0.73621	0.77124	1365	0	0.0088814	0.26392	0.26346	0.568423	230	0	0.0088814
ZNF563	1	0.73608	0.73621	0.77124	1366	0	0.0088814	0.26392	0.26346	0.568423	239	0	0.0088814
CHRNA9	1	0.73608	0.73621	0.77124	1367	0	0.0088814	0.26392	0.26346	0.568423	242	0	0.0088814
LUC7L	1	0.73608	0.73621	0.77124	1368	0	0.0088814	0.26392	0.26346	0.568423	241	0	0.0088814
USP25	1	0.73608	0.73621	0.77124	1369	0	0.0088814	0.26392	0.26346	0.568423	221	0	0.0088814
C1orf212	1	0.73608	0.73621	0.77124	1370	0	0.0088814	0.26392	0.26346	0.568423	216	0	0.0088814
WDR45	1	0.73608	0.73621	0.77124	1371	0	0.0088814	0.26392	0.26346	0.568423	227	0	0.0088814
KRTAP1-3	1	0.73608	0.73621	0.77124	1372	0	0.0088814	0.26392	0.26346	0.568423	226	0	0.0088814
KIF9	1	0.73608	0.73621	0.77124	1373	0	0.0088814	0.26392	0.26346	0.568423	217	0	0.0088814
NUP93	1	0.73608	0.73621	0.77124	1374	0	0.0088814	0.26392	0.26346	0.568423	220	0	0.0088814
FLT1	1	0.73608	0.73621	0.77124	1375	0	0.0088814	0.26392	0.26346	0.568423	215	0	0.0088814
AP1G1	1	0.73608	0.73621	0.77124	1376	0	0.0088814	0.26392	0.26346	0.568423	214	0	0.0088814
CENPK	1	0.73608	0.73621	0.77124	1377	0	0.0088814	0.26392	0.26346	0.568423	240	0	0.0088814
GAS7	1	0.73608	0.73621	0.77124	1378	0	0.0088814	0.26392	0.26346	0.568423	238	0	0.0088814
TIMM22	1	0.73608	0.73621	0.77124	1379	0	0.0088814	0.26392	0.26346	0.568423	237	0	0.0088814
TAPBP	1	0.73608	0.73621	0.77124	1380	0	0.0088814	0.26392	0.26346	0.568423	232	0	0.0088814
PVR	1	0.73608	0.73621	0.77124	1381	0	0.0088814	0.26392	0.26346	0.568423	235	0	0.0088814
DEFB125	1	0.73608	0.73621	0.77124	1382	0	0.0088814	0.26392	0.26346	0.568423	326	0	0.0088814
PRMT5	1	0.73608	0.73621	0.77124	1383	0	0.0088814	0.26392	0.26346	0.568423	281	0	0.0088814
MPL	1	0.73608	0.73621	0.77124	1384	0	0.0088814	0.26392	0.26346	0.568423	236	0	0.0088814
GALC	1	0.73608	0.73621	0.77124	1385	0	0.0088814	0.26392	0.26346	0.568423	231	0	0.0088814
ATG7	1	0.73608	0.73621	0.77124	1386	0	0.0088814	0.26392	0.26346	0.568423	243	0	0.0088814
HAUS4	1	0.73608	0.73621	0.77124	1387	0	0.0088814	0.26392	0.26346	0.568423	246	0	0.0088814
ZFYVE21	1	0.73608	0.73621	0.77124	1388	0	0.0088814	0.26392	0.26346	0.568423	245	0	0.0088814
GPR176	1	0.73608	0.73621	0.77124	1389	0	0.0088814	0.26392	0.26346	0.568423	431	0	0.0088814
AC069154.2	1	0.73608	0.73621	0.77124	1390	0	0.0088814	0.26392	0.26346	0.568423	234	0	0.0088814
PRR7	1	0.73608	0.73621	0.77124	1391	0	0.0088814	0.26392	0.26346	0.568423	233	0	0.0088814
GJB3	1	0.73608	0.73621	0.77124	1392	0	0.0088814	0.26392	0.26346	0.568423	244	0	0.0088814
FAM151A	1	0.73608	0.73621	0.77124	1393	0	0.0088814	0.26392	0.26346	0.568423	229	0	0.0088814
SLC30A10	1	0.73608	0.73621	0.77124	1394	0	0.0088814	0.26392	0.26346	0.568423	279	0	0.0088814
ECE2	1	0.73608	0.73621	0.77124	1395	0	0.0088814	0.26392	0.26346	0.568423	274	0	0.0088814
TNIK	1	0.73608	0.73621	0.77124	1396	0	0.0088814	0.26392	0.26346	0.568423	273	0	0.0088814
EMC7	1	0.73608	0.73621	0.77124	1397	0	0.0088814	0.26392	0.26346	0.568423	419	0	0.0088814
NELL2	1	0.73608	0.73621	0.77124	1398	0	0.0088814	0.26392	0.26346	0.568423	278	0	0.0088814
PRIMA1	1	0.73608	0.73621	0.77124	1399	0	0.0088814	0.26392	0.26346	0.568423	277	0	0.0088814
ERCC8	1	0.73608	0.73621	0.77124	1400	0	0.0088814	0.26392	0.26346	0.568423	280	0	0.0088814
STEAP4	1	0.73608	0.73621	0.77124	1401	0	0.0088814	0.26392	0.26346	0.568423	276	0	0.0088814
FLI1	1	0.73608	0.73621	0.77124	1402	0	0.0088814	0.26392	0.26346	0.568423	255	0	0.0088814
TEX101	1	0.73608	0.73621	0.77124	1403	0	0.0088814	0.26392	0.26346	0.568423	254	0	0.0088814
DUSP10	1	0.73608	0.73621	0.77124	1404	0	0.0088814	0.26392	0.26346	0.568423	249	0	0.0088814
SIK1	1	0.73608	0.73621	0.77124	1405	0	0.0088814	0.26392	0.26346	0.568423	252	0	0.0088814
FNIP2	1	0.73608	0.73621	0.77124	1406	0	0.0088814	0.26392	0.26346	0.568423	275	0	0.0088814
LDB3	1	0.73608	0.73621	0.77124	1407	0	0.0088814	0.26392	0.26346	0.568423	264	0	0.0088814
